label_bullying,text_message
0,well. u have full permission to call me a bitch cuz for some reason. i might keep trying. i hate myself.
0,Kick ass Take A Pic And Let Us See Homie
0,dude i had the home  beta for some time now and its great. but now that ever one gets it i cant even log in it sucks man
0,lol. Damn there gos my nogin lol you should follow me
0,Way to fuck up the dialogue.
0,XD loser. You quoted a movie you didnt even see.
0,Money doesn't grow out my ass. I've been saying that i can't do this anymore for over two years and by this point i really cant.
0,LOL I'm sorry sir that sucks. It's always something. :/
1,YOUR MOM SUCKS ASS. Don't be such a douche. It's obviously not done. I'll add the fucking parm when the noodles are done.
0,my husband has a deep and irrational fear of chiropractors.  :(  My own gym sucks and has not massage facilities.
1,I hate you so hard right now.
0,no cuz soulja boy sucks he has no talent anyone can do what he does as long as they build the image thats all he has
0,well we just have different views cuz if this keeps happening the underground talent will be no more so i say fuck it lets sto
0,That sucks. I went to bed before the New Year even began.lol
0,saw that @tourofnilgiris  tents by wildcraft..damn next time i will be a participant...
0,Haa wow  I didn't see that yet thankfully. I just see too many rappers money talking with pics of them in their broke ass hosues
0,Love to travel  but hate to unpack. ;)
0,yikes! glad it wasn't worse i guess  but still sucks. get better and hope the insurance crap goes by quickly and easily
0,so it sucks then?
0,yessss.. thats y i hate the holidays.. everything stops :( and theres nothing to do if ur not a big holiday person
0,damn cat....who does he think he is LOL
0,that's what I just did. We went with Cajun Krab dip and the missus is making peanut butter banana bread. Why? 'cuz she's bad ass!
1,http://twitpic.com/vme7 - that sucks!
0,it's their attempt at an instant messaging product  and it sucks.
0,its pretty stupid! to get it to work like windows you have to press hold 'Command' then press your arrows. sucks i know!
0,I know not to fuck with your rare beer game
0,Must've been.  Damn men cause that  don't they :D
0,Aw  that sucks. *pats stamsgal's head*
1,we talked four days ago!!!! emo cowboy fan :)
0,puppy is good. Knows where to piss and shit..
1,Especially the gay cowboys. Ha ha.
0,Already did. Dude it'smissing every thirdorso spacebarkeystroke.Actually  it missed most in this fucking tweet. I am so pissed.
1,i BET YOU WERE SILLY ASS! lol
0,I hate the internet.
0,I never thought I'd be in a position to say this  but BusinessWeek is wrong. Damn wrong.
0,I've said it before and I'll say it again..... slut : p
1,You're such a nerd. lol
0,I like these ditties. Can we have them? I'll reverse out the type. I hate white t-shirts
0,I hate typoos!!
0,That Sweeeet fukn ASS!
0,&lt;&lt;not fuckin w/ her lmmmao..Me walkin into ur party chuggin off a big ass mug shoulda beeen a sign lol
0,I fukin called ya white pussy gammon ass like 2times smh...I juss got ofa work now...ima head by u
0,Ugh I fear I did =/ And will tomorrow. Well not fail fail. But like C+ and I hate the letter C
0,LOL - you may be right - the bb was the size limit for clipping for me  I think..oh  but I hate stuff in my pockets. decisions.
0,WTF!? CHURCH!? Why? Church during the week makes no damn sense!!!!!
0,try finding a place open to get an Italian beef and it's my birthday! This sucks ass
0,DAMN SKIPPY!?!?!
1,I hate you and your steelers.
0,FUCK YES!!!! RING!!!
1,fuck betty she killed me...
1,fuck yo life nigga
0,I'm gonna damn well try  anyway - though still  GAAAH! And when you say 'surprise'  I have The Minor Fear.
0,girl!!! where you parked? that sucks!!!!
0,I need to keep my head warm in this cold weather.... Bummer though  hate to see you go.
0, Once again  it happens when you put yourself out on the internet. You get people that hate you...(continued)
0,YES! That's what I hate. It's like they were 'ugh wtf coffee break' and had someone else finish it.
0,good to hear your okay... I need my the gay...... Wow i rhyme
0,best of luck to you. That sucks but you'll be glad you did it. You need to come wrestle sometime
0,the b/f sounds like a winner to me!! Lol just messin but damn thats a crappy situation to be in :(
0,cool i got itunes aswell but i only use because ive got an ipod and i hate windows media player
0,"Where's the ""Dick"" for Richard come from?"
0,Thank god. Don't pussy out on us
0,"how about  ""cock-a-doodle-doo""?"
1,@farwyde Cock your gun.
0,"@farwyde Hopefully we've exhausted our interest in the word ""cock""; although I'm sure this could go on for many posts..."
0,Haha. Should we start in on pussy?
0,"no  but that was going to be the next ""cock combo"" question for @design_doll"
1,@design_doll Cock and bull
1,I hate them. I eat them for dessert. I will keep following you. I believe in your cause
0,Ernies on Thrusday nights. Best fucking Margaritas in the valley
0,"the ""666"" on my ass is actually a birth mark."
0,Made is fucking hilarious. Good times.
0,Fuck. So much pressure. But as good as Swingers is... He was a fucking pussy with his girlfriend. So I have to go with Made.
1,"""marinates penis"". That's gay dude."
0,I like all 3. Can't wait to see what you've come up with. The one that people love to say they hate is Brussels sprouts. Not true.
0,I feel more beached whale than blessed. This pregnancy thing is a bitch!
0,Census  schmensus. My fat pregnant ass on a donkey? There better be a spa at the hotel. For the poor donkey  too.
0,The job sitch sucks. My husband's a carpenter. Who do you think is building in this economy? NOBODY.
0,"The doctor wasn't sure since I don't have a conception date. Joe-Bear was kind pissed. His quote was ""Virgin Birth My ass."" Sigh."
0,:( I'd buy you a hooker but the recession is whooping my ass.
0,make love not war.  don't playa hate  congratulate.   sorry for the cheese. but its true.  be kinda kind.
0,Yes  I mean. No.  You don't hate me :D
0,They do smell good. The girlfriend's cats were all over them  they can't work out whether they love or hate them
0,LOL - love him or hate him  you have to give Cherry credit for being unique.
0,Yeah  bitch some more  your parents are dead and no one adopted you  get over it.
0,NO! I am a very fit mother  in both senses of the word! Gawd damn  you know nothing!
0,true. Damn. The poor world is doomed!
0,LOL  forgot about him...didn't Lois torch his ass in an episode of Family Guy?
0,Fucking great movie!! Made my girl sit down & watch it the other...I got drunk and she cried...I love that movie....
0,Sure 2 B on the naughty list as well but if that fat bastard doesn't drop me off this year I'll put some lead in his ass...
0,Excellent! We'll straighten his ass out one way or another! :~)
0,@lordschmindie You crazy kids be careful  it's a fucking jungle out there!! :~)
0,Friend of mine from Vegas. No  he's not on here and probably won't ever be. He's a pretty damn good player....
0,"Lmao...Crazy ass... ""the fear made me do it "" I like that  I usually say ""the devil made me do it."""
0,yeah he's gettin whiny...and her dads gf is about to get popped in the mouth! can't stand that bitch!
0,"Dude this Breeze....I really wanna shove my boot up her ass. Or push her down the stairs on ""accident."""
0,"Nooooooooo comment on ""dick butts."" XDDD"
0,fuck you I miss the island
0,I know...it sucks! We've been through it  both with the district and private therapists.
0,Mijn punt was. jouw unison (veel geld) = ad (met potentieel viraal effect). Edgy freak success = viral.
0,Here's all you need to remember... I actually AM as smart as you think you are. I know  it sucks to be you. I'm sorry?
0,Sorry about the Packer game.  Growing up  Bart Starr was my hero  so I hate to see them crushed like that  too.  Fly safe.
0,no false  that is a false fucking tweet  I know what your doing.
0,my skully's are knit personally by my damn self  and hood at heart  I the guy jump off harder than bodiest  hipster clockin.
0,: I know pwoplw that know people that know the fat guy...Connections: I haz them. :)
0,I love Dick Clark  but why don't they leave him alone!!!
0,BTW TaskPaper  you were damn close. My sanity cannot allow me to try any more GTD apps. (not a few weeks anyway). HitList????
0,w3wt! I was Fat Sam once :D
0,Michael? Rant? NEVAH!!!! Srsly  that sucks...
0,"@theaitch it's never said  but the imp. behind ""be more interesting in bed"" was to me  take it in the ass or be more kinky"
0,Convo...but knowing he worries  kinda sucks. However  knowing he's fierce to protect kidlets-good.
0,83 in winter? HATE HATE HATE
0,"biggest loser contest  SFL sponsored ""advice"" and recipies in my inbox  walking clubs...you name it."
0,Kill the Lights is actually pretty damn cool
0,certain things can't just be gotten over......I hate it when people think you should be.
0,sears baby. I used to sell a ton of those. :) I hate ceran tops anyway-the tales ARE true.
0,Bad teeth? My husband is retentive about tooth care-his teeth are rotting themselves....sucks either way.
0,"I hate the ""i'm popular and people make fun of me and I just want to write for ME again"" ones. Buy a fucking journal and use a pen"
0,you're such a bitch  I love it! :)
0,I just purged 3 bags via Kijiji. Feels damn good.. :)
1,Male Chauvinist Pig. :P
0,Should've specified. Damn  i t's been so long since I heard that  I've forgotten the tune.
0,Oh  man  that just sucks!  I hate when there's something I really want and it just won't drop
0,- I hate when I have to make decisions like that! I'm still only in my 30's but it gets crazy sometimes trying to balance it all
0,- re: Retweeter  that sucks - can't stand peeps like that. Hubby really is a gift! I hope you have someone like that in your life
0,"- I gotta say  I'm glad it works that way - I'd hate to be ""high"" all the time - I just want to be functional"
0,- I can't wait until I'm a high enough level so I can get something other than that damn osterich for my Blood Elf.
0,&#9835;&#9834;&#9835; Cock-A-Doodle-Doooooooooo Shortstop!! &#9835;&#9834;&#9835; &#9835;&#9834;&#9835;
0,Hahahaa!!! As much fun as a divorce!! That song is fucking hilarious! All I visualize is Hassleshoff crawling on the floor drunk
0,Haven't you seen Wall-e. Fat people... Ha
0,I think the 76ers need a new GM. How about Elgin Gay Baylor?
0,Hrm  that's a tough one - should do a blog post. There was one who asked me to fly to Greece and trample his cock in my heels...
0,Or the person who asked me who I had to fuck to become a FetLife greeter. LOL!
0,though I don't have a whole lotta love for MS  I don't have a whole lotta hate anymore. Just distaste. They've come a long way...
0,yeah some people fucking suck. Fuck em.
0,Haha. Damn. Someone noticed. Liked that old one. Changed again  something more gooftastic
0,damn. Dude look like he was gonna be alright?
0,ummm wat the fuck u went and saw the jobros without me!!!!!WTF?????
0,thats my cousin valeria. she's a total whore. do her now.
0,"I say ""fuck""  you say ""yeah"""
0,HAHAHAHAHA that was finally. really tho I hate you.
0,no way!!! how could we hate you!!!
0,Hey  you know everyone knows the whole damn song.  We may as well join in!
0,spilled coffee ALL OVER ME. Bitch.
0,all the effing snow is in fucking washington!
0,i was listening to that today!!!! Freak Scene is one of the best songs of all time. Also  possibly 'Wagon'.
0,She's actually latina with a thick ass accent but she thought that I was lying about not speaking spanish to avoid talking to  ...
0,- welcome to frisco on new years....damn crazy!
0,Did you intentionally spell it as 'sux' instead of 'sucks' to fit it into the character limit? ;)
0,if the sweaty ping pong player you're referring to is me  then I hate your guts.
0,yeah I hate having to re-add stuff and losing my ratings  but certainly doing this is the LOOOOONG way! Happy Hannukah btw
0,the other thing I hate? You can't rate Podcasts or tunes downloaded via iTunes. Aaargh. This is why I still use Juice.
0,LMAO - yeh you're probably right. I take it so personally because I only send the damn things out 2 or 3 times a year :-(
0,Fuck me  I wondered where HE was! LMAO!
0,oh damn that sounds good!
0,that totally sucks! I know who's gonna get grinched now! damn danville-ites &gt;:(
0,fat and unhappy?you're undeniably hot are ridiculously awesome(que earlier convo on this).its why i loves and miss ya! :) muah!
0,You wanna be my secret Santa? I didn't even know I could build wishlist in iTunes. I am so behind the curve. Loser... I know.
0,no holiday is worth that! florida sucks! but happy new year!!!!!!
0,Emo damage?
0,lol ok dork  i don't hate you. But g'night.
0, That is like the Buffalo calling the Rhino Fat!!!
0,"Yeah  P90X does! If you ""bring it"" to each workout  get the nutrition you need 2 recover & build muscle...you'll burn fat! :-)"
0,"LOL that would be scary! And yes  even if it is ""positively"" no woman wants to hear that! :) Plump  fat  chubby are no good!"
0,Will they be your bitch?
0,when is Kick Ass #5 gonna hit shelves?
0,I am officially creeped the fuck out.
0,  Well  maybe it's in California  but the Gay community here is peeeeisssssssst.   It's going to be a big problem for O.
0,Been trying to find Run Run Rudolph..smart ass! (we're staring with it next Saturday)..Same versi... &#9835; http://blip.fm/~14szw
0,Kick some ass miss jen!
0,Yes. Definitely that's the worst part. Or the fact that I'm actually a person who thinks today's version of hip hop sucks.
0,Oh that sucks!!! So they were able to retrieve them :-(  I am so sorry!  That is my worst nightmare...
0,Seriously  what kind of freak trainer requires a food log during Christmas week? Only Satan! Gosh  hope he doesn't tweet!
0,Was it Reva-thy? in which case... not cute and no remote can control that ass :) Heh!
0,laughing your ASS off? I'm not going there. I mean I'm not touching that one. I mean SOMEONE SEND ME TO BED ALREADY.
0,damn deze is zo cool: http://tinyurl.com/urh33
0,HAHA that SUCKS! i'd be sooo pissed. i think i found my glory zone where to shoot  though  so i might get 300 tonight  lol.
1,wow! You're a real cunt!
0,I've never liked the rainbow as a gay symbol myself :)
0,gimme their twitter and I'll bitch them out! you should get a discount :)
0,hell no  i hate crowds!  i have no plans for tomorrow :(  what are you doing?
0,Remind me never to piss you off. LOL
0,it's a murphy's law type show. Like oh my god  it can't get worse... oh damn  it just did  lol. I feel for the guy  lol
0,lol  gotcha. I didn't say i thought it would sell  but I can understand it better. He's wasting his time  that for damn sure
0,lol. I've never been to a proper strip club  either. That's sad  I'm damn near 30 (in 4 yrs  lol) @savvyfatty @1hunid
0,"bwahahaha  I just said ""yes I'm leavin and ya'll can kiss my ass"". They thought I was joking (I was... sorta)"
0,"Man!  I hate when that happens!  My kids' toys are ""Adult Proof""!"
0,Where's Fat Philly's?
1,OMG  that is a total bitch! Those jerks play that game here too except they write big fine$ with the confiscations!
0,Yes  I have you and a bunch of other special people following me.  I just don't wanna waste the follow on some random fuck. :)
0,I nominate @mia for a Shorty Award in #Awesomeness because well  isn't it fucking obvious why? :)
0,What else is a jolly old fat guy like me to do?  :)
0,No.  MS Paint is fucking awesome.  LOL
0,That review was on Ain't It Cool News!  Some geeks hate it I guess.
0,Ouch  that sucks.  Hope you didn't get into too much trouble.
0,Were you really making fun of my boy haircut?  Now you only wish yours was as good as mine - karma's a bitch  boy!  Bzzz  OOPS!
0,wait a minute  you tellin me after I smoke I contain heavy metal on my clothes?? Fuck yeah man! &#57357;
0,"- Ha ha  true ""Half a product is better than a half-ass product""  but I dont want http://www.vamooz.com/ to be both!!!"
0,- ice t  yes...never ice cube.  he's bad-ass.  was he cool?
0,"the same spirit-""I only came here to do two things  kick some ass and drink some beer.  Looks like we're almost outta beer."""
0,"-  i have a shirt from chopper dave that says ""they made me hate"" on the front.  that could be the one for tomorrow.  LOL!"
0,- your design was so un-metal that it was hella-metal.  kim singhs's was bad-ass with the blingee pot leafs and purple pegasus.
0,can only handle so much pussy control...and the doves make me cry
1,His ass needs to be put on blast so now his wife can see wtf he's doing.
0,damn son I always down for foos. Maybe I'll swing up tonite for some football  peanuts and foos
1,payment schedule...been there...sucks ass
0,damn skippy. Locus hordes watch out. btw  we got Samba de Amigo for the Wii this week. Very fun...
0,Al Gore can kiss my REC credits' ass: http://tinyurl.com/5jb76v  :-) I actually offset our whole bill
0,gosh no  this sucks major. What was best about it can be found in Ragamuffin. Trust me.
0,if you give up the dope  you're gonna get fat. live fast  die pretty!
0,it'll be GREAT for them  I know. Just sucks to have to miss them and worry about them for that long.
0,"Haha: ""Ann  I think you are a hate crime."" I would like to maul her face with a garden rake."
0,Yup. On Thanksgiving day. Fucking cops. ;)
0,you forgot to precede that tweet with the word FUCK.
0,thats what you get for being fat :)
0,"ummm...just say  ""naw  not 2day  but i'll hit you up later."" you get the point across without seeming like a bitch. feel mi?"
0,yeah but shes got a huge following....mi dick. LOL! ok  im sorry  I HAD to! =oP
0,hahaha  damn right!!
0,fuck east-side juice??? whaaaaa-???? that shit got mi feelin like geeeezus in this mufucka! yee!
0,naw  f'real: its time for a visit man. IM such a damn mommas boy  i GOT to have that connection or i start getting depressed...
0,but damn  dropping ice cream on your CHEST??? what an awesome visual.
0,well that sucks. but you can always find comfort in your gaming console! lol.
0,oh man....that sounds damn good! now im hungry. damn you!
1,fuck em then! heh
0,damn! 2 racks? on what  might I ask?
0,f shooooo! im training on GOW2. those cats on xbox LiVe don't fuck around!
0,No fucking way. I usually take 125mg before it even does anything.
0,I hope someone is getting injured in the process of the REAL LIFE PILLOWFIGHT FUCK YEAH
0,Fuck tha police.
0,I just think police are fucking pigs. Bad experiences with them jumping to conclusions and holding guns to my head.
0,I hate going outside.
0,Well then! Thank you for the info. When I get home I'm going to go yell at them about their serrations. Damn things.
0,Laughing's fine  I was but a wee lassie. And fuck  there were teeth. Mutant goose on the loose!
0,...because you added me  numbnuts. (Also: be warned. Facebook chat + my connection & daniel's computer = Fail Whale)
0,Oooh...that sucks. I wish I could help. :(
0,yeah its snowing and that shits not cool...(its ice cold lulz)...but seriously fuck the snow
0,id rather use it and get it over with online lest I have to call and deal with aural ass fuck that is a utility co's cust svc
0,yeah its not the best camera..lighting over here is of shitty yhough. Also if you move at all its blurs the fuck out of the pic
0,that's bad ass. I'm right on portage and wise. Hang outs and drukenness should ensue. If you need help moving hit me up
0,So did anybody end up buying a fucking camera?
0,That's happened to me before  too (replacing a flat with a flat). That sucks.
0,Duck fat online...the internet is a wonderful thing!
0,Yo  baby! Ain't nobotty gona luv u like I gona luv you. That other boy just be a pretender and a poser. My luv be duh real thang! :)
1,That sucks.
1,That sounds like Charter.  I hate Charter.
0,Damn! It gets so cold u have to plug it car in. That's rough. How many hrs of sunlight do u get?
0,me too that damn jay for making such catchy tunes.
0,Im having a open face turkey sand. Not healthy but damn good.
0,I know where ur coming from. I almost thank god the battery life kinda sucks on smart phones for that very reason:)
0,Yea I hv 2 admit after posting I reread & thought the same thng. Guess I was feelin the sis love & got alittle emo on yall
0,Thank god! I hope they give that lying bitch the chair.
0, Oh but I did a few others. I actually kinda agree w/ u is the funny part. Damn filter!
0,yea tell all your crackhead faggot whore friends. I am charging for entertainment
0,who the fuck is that asshole?
0,WTF you speaking in tongues and I ain't even fucking you yet. Good for him then.
0,if he calls tell him to stop being a total bitch  get off his high horse  and loan me some money
0,fuck that cunt holiday
0,what the flying fuck? How the fuck do you reply to this shit. Testing  bitch ass cunt test.
0,fucking Bretts. I am pining my hopes on Garrard ans Jacksonville cause the fucking Jets suck.
0,Damn you broads talk about some gay shit yo
0,Oh get the fuck out of here with that already go bo and SMH at the complete retards on here typing to you
1,YOUR INSANE BABBLE  HAVE YOU LOST YO DAMN MIND?
0,of course I joined this gay shit but I won't be saying no gay shit partna
0,ahahaaa fuck him  they pulling desperado tactics
0,which fucking idiot this time? LMFAO N.E.R.D. said it best  this song's about...........YOU
0,we need his ass.  And A.J. We need even more!
0,Well they had to get him away from Cali somehow.  And they needed a fucking ace.  So pay pay I hit you check the email.
0, AJ is a good bop too. Now I want Pettite or Sheets.  FUCK Lowe.  I want a pretzel
0,You only just started hitting up the Mass Effect? Its pretty bad ass all round I reckon.
0,damn this is some good coffee
0,so does that make Piss Bottle Man song of the day?
0,damn it man  don't let them see how much we like it  they will stop :-p @kellidunlap is so gonna push me down a hill for that
0,those are fine  you know I hate cats
0,you ate coffee? Canadians are fucking weird.
0,lol fairr enough :L  Putting them up is a bitch though.
0,I will still phail at sports XD  And that sucks :( Stupid headphones.
0,yeah  remind me to murder that fucking golfer too.
0,Your son is too damn cute...and I don't even like kids...lol.
0,Ughk! That's disgusting. They must be fat girls...lol. And that price thing is true  but I'm not sold.
0,"That's what yall call 'em now??? ""My piece?"" Not wife  fiance  honey but piece. Damn shame...lol"
0,Kinda like how I took my dumb ass back out to 3 different granite stores today looking for countertops!!! Lol...I have a Rob too!
0,Wait until you wake up in the AM and see all your drunk twits. Lol. You're gonna piss your pants laughing cause I am right now...
0,damn right
0,Dude! don't tell me how to be a dick! Let me be yo! #dickmode
0,LMAO! Thanks dude! I'm honored to make the cut! Or wait  im suppose to be a dick right? Damn it! Why aren't I top 5 mo fo?!?!
0,but @streko said i need to be more of a dick  so  here it goes: Stop tweeting so much! Gosh!! (ducks)
1,You know all about some interpretive gay dancing.
0,you get to buy booze  i get to drive with my parents in the car. FUCK YOU.
0,I know  they get in the damn way! They always have to be so cute and nice.
0,come to Dothan  bitch. You'll find someone to make out with fast.
0, aw  shucks. you did all the hard work. Still  good luck with all that  man. Moving is a real son of a bitch.  Happy New Year.
0,when i say i'd hate to have to stomp a mudhole in your face  that's partially anecdotal. I'd actually love it.
1,hate you...
0,Sucks  doesn't it?
0,OMG  fucking awesome!
0,@lilt601 @wordofsouth who will have the hottest albut out in 09 and I hate managers that try to rap ie L-Bain lol
0,You can never have a fat enough pipe for your wifi.
0,A lighted whale! How cool is that?
0,Isn't the blanket recall happening because all Irish pig farmers use the same tainted pig food products?
0,beachwood bbq misses us.  i had a dream with kyle in a pig suit drinking pliny the elder. weird.
0,I know how that goes. People piss me off. .. alot
0,@iBastard   damn right.  Someone needs to drive me around when I visit!  My vote is for a convertible 89 Mustang lol.
1,hahahhaha I hate that!
0,sickness gets recycled in my house. it sucks :P
0,you need to come visit  bitch. i'm only 30 mts.
0,:( hope you feel better tomorrow...sucks to be sick to begin with  but having to go to work on top of that...double yuck!
0,Oh wait. Damn. I do not have all the ingredients.
0,Got to make sure gay people don't reproduce and overpopulate the earth you know.
0,"If you want to hate Leslie Nielson  watch ""Dracula  Dead and Loving It."""
0,After our chat earlier this week  your tweet is a twerp. Thrive or Dive chick?
1,fuck you.
1,fuck you haha
1,whatever about the Gay Byrne voiceover  shame on Eason's for running Christmas ads in early November!..
0,OMG TITZ! R CANADIAN TITZ MAPL FLVRD? *SUCKS* NOPE. TASTES LIKE THE INTERNET.
0,oh hai! here i am! *touches you with a whale* hellooo!!
0,but we did that yesterday. or tomorrow? fuck  is confusing being from the futr.
0,what a loser. Yeah we're at victoria's house. Stupid victoria made us miss the ball dropping  changed the ch at the last sec.
0,oh yeah. Forgot bout the weather over there. Damn  i hate being the last one to celebrate new years.
0,--- each confit will make the fat saltier (it's already pretty salty)  and when it gets too salty I'm deep frying with it.
0,#NAME?
0,--- you may be working from the same book as me; I'm confiting pork bellies (and then a cryovac'd tenderloin)  but in pig fat
0,I am Horde  you Alliance bitch! Ilu. :)
0,no idea at all. Hate weekends like that!
0,Thanks Amel. Virtual twitt chocolate is actually very healthy with no fat & no calories. :P
0,Can you imagine having that job? I would hate having to stand there & listen to folks pee. Seriously - not a great job.
0,oh my..that sucks butt..hardcore..wow
0,i have to take out my battery and reset the damn dingleberry everyother day! WTF?
0,can't u take a sick day? fuck him...Ill watch Jordan if u need me too. I don't work tomorrow
0,sounds like it sucks i sorry
0,That's bad ass. I would also like the ability to move immovable objects.
0,I HAVE THE LOOKS AND SOUL OF A FUCKING GODDESS  ARE YOU JOKING?! lol
0,yeah  I tried calling... Even left him a long ass message. @aarontait come back to us!
1,Son of a bitch!
0,Dread leads to hate  hate leads to suffering and suffering leads to the RAGE!
0,Good call Cabel. Why the fuck is stuff like this still a problem in 2008!?
1,Drupal sucks.
0,No fucking kidding eh?
0,I hear you. BTW  the Jonas brothers are gay.
0,It is easy and lasting me a long time now before I go in to have them retwisted. And I hate maintenance myself. :-)
0,That really sucks. I am sorry to hear that man! What am idiot judge.
0,Sorry to hear that. Sucks! Who is the supe?
0,that! and I hate the plane-gobblin!
0,"Like...""ON"" you? Cause if so  we SOOO have a deal. Always wanted to eat BBQ off a woman's ass... ;-)"
0,"Do you remember ""Dream On??"" Dude got HELLA ass...on accident!!...kinda like I used to...LOL!"
0,"FUCK! Good one!! Staying with TC  Maverick & Goose singing ""Lost that loving feeling"" Oh my  that HAS to be top 3..."
0,Well  that's half the mystery. But now I don't know what you were even talking about... o.O I'm been a twit FAIL today...damn job
0,damn son  now u wanna bring the kids into it?  lol.  nice one.  i got one for you  just wait.
0,Same -- sucks. Back in the day  mobo manufacturers would issue firmware updates to address this. Apple? Nope :(
0,"I totally have to jump on that train with you: ""Damn M$!"" It's therapeutic."
0,ugh.I've been up all night. Dh snored tossed all night.ur on vacay  y up so damn early?!
0, Pittsburgh needs to stop exporting all the CMU grads out to Cali. Damn Cali  w/ their great tech jobs  nice tans & fake boobs!!
0,you damn skippy..... but it would have been fun...you missed out!!
0,They're rioting at a college level! Did you see the pool? THEY FLIPPED THE BITCH!
0,DAMN YOU! I just woke up and now this. DAMNIT! Oh baby PLEEEEEEASE! Give a little respect! TOOOOOO MEEEE! There  happy?
0,I almost thought I'd have to participate in Day w/o a gay because Mathias says I'm gay. Then I realized I have today off.
0,RODNEY ON PAGE 1! However  covered up by Lost. FAIL SCI-FI! FAIL WHALE.
0,Drive slow. And damn I missed Roxy last nite! Did she talk about how she got in the game or how old she was?
0,You know what pisses me off! That I cant fight a damn Russian or Euro ever! It takes freakin long to get a match started
0,folie a deux  will it get old?! @cassiemeltesen duuude i know this sucks!
0,@cassiemeltesen no wonder they call us the three fat ugly girls! haha
0,ok! man what a start to the new year  fuck my life
0,Um  how about nerdsville you fucking nerd
0,holy shit Ninel sighting that stiff bitch is kicking ass covering for a broken windmill blade
0,im out troll but dont worry the hate continues fuk face
0,Have some kick-ass holidays guys.
0,I had a good holiday here in Alabama. Haha  getting a new blackberry on January first cause my phone sucks. How was yours Mix?
0,i hate you so much right now. my ass is fed up with this snow shit and it's only been a week since i've been back up north!
0,hey  who came up with your name design?? that is cool ass design...
0,"Hate to admit this but I'm a basket case at the end of ""Edward"". I'm tearing up just thinking about it."
0,Oh great another fucking video from you... Have you ever thought abour retiring? LOL
1,Rooster is my bitch!
1,Rooster is LARRY'S bitch!
0,I hope not there is no bathroom where I am parked... O' Damn....LOL
0,I heard the same thing about eating pussy. I heard a mouth full of now and latters makes the pussy taste better!
0,Cum has lots of vitamin c but does she swallow?
0,Could be worse you could be stuck in a nasty ass truck stop right? lets hope you get something tomorrow huh?
0,What the fuck you talking about ass cap? You already have my number and no I didn't call your ass!
0,Those soundboards are pretty funny  the lady is like it is illegal to call a 1800 number he is like FUCK YOU! :)~
0,damn ur in Vegas already super trucker @@ www.TruckingRooster.com  @@
0,Is it too far of a stretch to just say that buying DRM'd music sucks?  Amazon sells mp3s too  y'know.
0,damn...u know i 4got that...lol...how u?
0,Ah!!!! I hate loud auto-playing web video.   eeek!
0,hahaha what did thedivasoffial say to you? i hate to say rofl but i'm actually rolling on the floor at your comment
0,view my douchebag of the day video you made at youtube live! http://tinyurl.com/6y8kae comment and i'll freak out haha
0,hate on bush all you want he can dodge his shoes http://tinyurl.com/63gsj7
0,...would love to share some ideas (read: have been looking for a guinea pig to play w/ twitter + teaching @uwgb) Interested?
0,I wont pass out  but pretty sure I'll make an ASS out of someone. Oh well  good day just the same.
0,FUCK I'm late. :)
0,"If your next tweet is ""pull my finger"" I swear I'll piss my pants!!!"
0,mmmm fat kid pizza.
0,passing gay marriage bans  the government is doing just that. regulating personal relationships. not the government's job.
0,Full confidence in your ability to kick ass in the new work... *raises a glass in spirit*
0,I had to go to two stores to get all 4 books. Hope she likes. She's 14  but kinda a nerd  so hopefully she will. lol
0,juiceegapeach I was gonna ask Jia I am lost I have resorted to reading. LOL I first heard about it from MBD's video I hate boring blogs
0,i know. But let me tell you something: lunchbox sucks donky ass :))
0,sleepy so fucking cranky!
0,I hate it  just want to start trouble
0,your code sucks! ;D
0,fuck you and your weather...I will beat you soon with the california sun and constant 75 degree weather! You just wait and see!
0,"Damn. 11a-2p RT @Orbitcast: New ""Kids Stuff"" show launching on Sirius XM Kids Place Live http://tinyurl.com/a49xds"
0,Oh damn....I'm so sorry honey...
0,no worries Ryan - I'll send some home with Kelly or else it'll end up on my ass.
0,that sucks - hope you feel better. Too bad moms don't get to take sick days.
0,but you gotta love Gertrude the Groupie and Rolland the Roadie and Who the Fuck is ALice? unless you Got High and You Missed It!
0,c'mere and fuck me already... I need it
0,ctrl + tab is still ok. i just hate the right click refresh OCD many support guys have. even some members in my team! :(:(
0,@michaeljamesway @frankIero damn all of you for constantly talking about STARBUCKS!!!!  now I really want some...  =(((((((
0,The same reason I hate that I love Matt Pond PA and Rhett Miller.
0,Great! I wonder if I can figure out a way to set up papal on my blog to accept payment for GS cookies...other moms will freak!
1,oh man that sucks!! LOL
0,I might be able to pull off the Ass-Miss spirit but not in the Christmas spirit!! LOL
0,you go with your bad ass diva self!! LOL
0,re Twilight  I've not read it  but my coworker says it's brill cuz it's sexy w/o  any sex. She also said the writing sucks..
0,Done. I've had my ass kicked by a duck before. Not an experience I want to replicate.
0,damn yo FB status drama .. Intense!  @neeci you will be missed. Dont forget to write! Bon voyage! A riva derci! Sayonara!
0,That was an *if* I just hate brushing knots in my hair.Id rather have it polished occassionallyby the airport shoe shine man
0,But a lovely nerd indeed.
0,Whatchou talkin bout Willis? I just twatted your ass!!!!!!
0,Go look at my profile....it's the sixth one down. Do I need to come over and bogart the sticky stuff from your ass?
0,Don't freeze your ass off for me. Stay warm and toasty and mail them whenever.
0,Fuckin A it does!!!! HAHA How the fuck are you my fucking friend?
